duration,protocol_type,service,flag,src_bytes,dst_bytes,class
0,tcp,auth,SF,13,40,normal
0,tcp,http,SF,233,4759,normal
0,icmp,eco_i,SF,30,0,normal
0,tcp,nntp,S0,0,0,neptune
0,tcp,http,S1,278,7958,normal
0,tcp,private,REJ,0,0,portsweep
0,tcp,imap4,S0,0,0,neptune
0,tcp,http,SF,237,5193,normal
0,tcp,http,SF,301,2698,normal
0,tcp,http,SF,246,3295,normal
0,tcp,http,SF,230,12471,normal
0,udp,domain_u,SF,46,82,normal
1985,udp,other,SF,147,105,normal
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,641,0,normal
0,udp,private,SF,28,0,teardrop
0,tcp,private,REJ,0,0,neptune
0,tcp,shell,SF,82,1,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,satan
0,tcp,private,REJ,0,0,neptune
0,udp,domain_u,SF,46,80,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,376,345,normal
0,tcp,private,S0,0,0,neptune
5,udp,private,SF,105,146,normal
0,tcp,ftp_data,SF,334,0,warezclient
0,tcp,domain,S0,0,0,neptune
0,icmp,eco_i,SF,30,0,normal
0,tcp,smtp,SF,1053,329,normal
0,udp,domain_u,SF,46,130,normal
0,udp,domain_u,SF,45,119,normal
1,tcp,smtp,SF,1539,395,normal
0,tcp,private,S0,0,0,neptune
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,http,SF,358,1758,normal
0,udp,domain_u,SF,44,133,normal
0,tcp,http,SF,282,1227,normal
0,tcp,http,SF,323,1509,normal
0,udp,private,SF,105,105,normal
0,tcp,http,SF,218,358,normal
0,tcp,netstat,REJ,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,329,303,normal
0,tcp,smtp,SF,788,328,normal
0,tcp,http,SF,311,4591,normal
0,tcp,private,S0,0,0,neptune
0,tcp,uucp,S0,0,0,neptune
0,tcp,pop_3,SF,35,130,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,tcp,vmnet,S0,0,0,neptune
0,tcp,ftp_data,SF,59,0,normal
0,tcp,uucp,S0,0,0,neptune
0,tcp,http,SF,226,1022,normal
0,tcp,http,SF,203,2108,normal
8,tcp,smtp,SF,2544,333,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,327,6721,normal
0,tcp,nnsp,S0,0,0,neptune
0,tcp,name,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,whois,S0,0,0,neptune
0,tcp,netbios_dgm,S0,0,0,neptune
0,tcp,http,SF,54540,8314,back
0,tcp,private,RSTR,0,0,portsweep
0,tcp,gopher,REJ,0,0,neptune
0,udp,private,SF,28,0,teardrop
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,ssh,S0,0,0,neptune
1,tcp,smtp,SF,763,335,normal
0,tcp,iso_tsap,REJ,0,0,neptune
0,tcp,http,SF,307,8339,normal
0,tcp,domain,S0,0,0,neptune
0,tcp,ftp,RSTO,0,0,neptune
0,tcp,http,SF,236,7262,normal
0,tcp,ftp_data,SF,246,0,warezclient
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,discard,S0,0,0,neptune
0,tcp,auth,S0,0,0,neptune
0,tcp,http,SF,300,13038,normal
0,tcp,http,SF,254,390,normal
5753,udp,other,SF,147,105,normal
0,tcp,private,S0,0,0,neptune
17399,tcp,other,RSTR,1,0,portsweep
0,tcp,ftp_data,SF,334,0,warezclient
1,tcp,private,RSTR,0,0,portsweep
31,tcp,ftp,SF,1221,3380,normal
0,tcp,hostnames,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,299,291,normal
0,tcp,ftp_data,SF,1874,0,normal
0,tcp,smtp,SF,1301,335,normal
21263,tcp,private,RSTR,1,0,portsweep
0,udp,domain_u,SF,43,132,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,330,256,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,http,SF,302,7497,normal
0,tcp,exec,S0,0,0,neptune
0,tcp,link,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,netstat,S0,0,0,neptune
0,tcp,echo,S0,0,0,neptune
0,tcp,http,SF,284,307,normal
0,tcp,hostnames,S0,0,0,neptune
0,tcp,ftp_data,SF,12,0,normal
0,tcp,http,SF,238,276,normal
1,tcp,smtp,SF,1194,482,normal
0,tcp,other,SF,6601,0,normal
0,tcp,ftp_data,SF,12,0,normal
2,tcp,smtp,SF,1452,330,normal
2,tcp,ftp_data,SF,2194619,0,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,Z39_50,REJ,0,0,portsweep
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,http,SF,240,748,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,42,42,normal
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,336,1294,normal
3,tcp,smtp,SF,11436,1383,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,http,SF,195,4768,normal
0,udp,other,SF,516,4,normal
0,tcp,http,SF,286,3491,normal
0,tcp,gopher,S0,0,0,neptune
0,tcp,http,SF,215,1062,normal
0,tcp,http,SF,196,1337,normal
5,tcp,smtp,SF,722,334,normal
0,tcp,private,REJ,0,0,portsweep
0,tcp,name,S0,0,0,neptune
0,tcp,http,SF,214,3477,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,232,2140,normal
0,tcp,http,SF,224,1783,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,ftp_data,SF,192,0,normal
0,tcp,http,SF,294,478,normal
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,213,259,normal
0,tcp,private,S0,0,0,neptune
8,udp,private,SF,105,146,normal
0,tcp,ftp_data,REJ,0,0,neptune
0,tcp,http,SF,303,458,normal
0,tcp,hostnames,S0,0,0,neptune
0,udp,domain_u,SF,44,126,normal
4931,udp,domain_u,SF,73,45,normal
0,tcp,IRC,S1,197,2276,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,242,6725,normal
0,tcp,daytime,S0,0,0,neptune
0,tcp,http,SF,308,607,normal
0,tcp,imap4,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,291,868,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,smtp,SF,2697,331,normal
0,udp,private,SF,1,0,satan
0,tcp,exec,S0,0,0,neptune
0,tcp,courier,S0,0,0,neptune
0,tcp,http,SF,200,3042,normal
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,mtp,S0,0,0,neptune
0,tcp,finger,SF,8,224,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,udp,private,SF,28,0,teardrop
0,tcp,http,REJ,0,0,neptune
0,tcp,http,SF,341,281,normal
0,tcp,finger,SF,8,493,normal
0,tcp,private,S0,0,0,neptune
0,tcp,klogin,S0,0,0,neptune
1,tcp,smtp,SF,1483,363,normal
0,udp,domain_u,SF,46,128,normal
0,tcp,http,SF,2426,2737,normal
0,udp,domain_u,SF,36,0,normal
0,tcp,http,SF,210,1425,normal
0,tcp,courier,S0,0,0,neptune
0,tcp,bgp,S0,0,0,neptune
0,tcp,http,SF,170,13603,normal
0,tcp,whois,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,bgp,S0,0,0,neptune
0,tcp,imap4,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,S0,0,0,neptune
0,tcp,http,SF,269,8921,normal
0,tcp,http,SF,315,347,normal
0,tcp,gopher,S0,0,0,neptune
0,tcp,bgp,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,216,7384,normal
0,tcp,http,REJ,0,0,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,235,12623,normal
0,tcp,smtp,SF,667,332,normal
2,tcp,smtp,SF,1160,333,normal
0,icmp,eco_i,SF,8,0,nmap
2,tcp,smtp,SF,1299,329,normal
0,tcp,imap4,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,711,336,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,icmp,eco_i,SF,8,0,nmap
2,tcp,private,RSTR,0,0,portsweep
0,tcp,uucp,S0,0,0,neptune
0,tcp,private,REJ,0,0,satan
0,udp,domain_u,SF,42,42,normal
4,tcp,private,RSTR,0,0,portsweep
0,udp,other,SF,147,0,normal
0,tcp,http,REJ,0,0,normal
0,tcp,ftp,S0,0,0,neptune
0,tcp,http,SF,222,5834,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,198,1427,normal
0,tcp,private,REJ,0,0,portsweep
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,discard,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,http,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,nmap
0,tcp,echo,S0,0,0,neptune
0,tcp,supdup,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,217,1035,normal
0,tcp,http,REJ,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,252,2795,normal
0,tcp,http,SF,200,940,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,243,663,normal
0,tcp,pop_2,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,supdup,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,efs,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,209,2408,normal
0,tcp,http,S1,215,11680,normal
0,tcp,netbios_ns,REJ,0,0,neptune
0,udp,domain_u,SF,31,0,normal
0,tcp,http,SF,338,275,normal
0,tcp,http,SF,249,27998,normal
0,tcp,http,SF,232,5745,normal
0,tcp,http,SF,260,283,normal
0,tcp,uucp,RSTO,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,2168,402,normal
0,tcp,ftp_data,SF,373,0,normal
0,tcp,http,SF,347,1417,normal
0,tcp,http,SF,354,1875,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,finger,RSTO,0,0,neptune
0,tcp,courier,REJ,0,0,neptune
0,tcp,ldap,S0,0,0,neptune
0,tcp,http,SF,305,2698,normal
0,tcp,finger,S0,0,0,neptune
0,udp,private,SF,105,147,normal
0,tcp,http,SF,221,602,normal
0,tcp,smtp,SF,887,436,normal
0,tcp,smtp,SF,695,328,normal
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,ftp_data,SF,495,0,normal
0,tcp,efs,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,2760,370,normal
0,udp,domain_u,SF,45,83,normal
1,tcp,smtp,SF,756,332,normal
0,tcp,other,S0,0,0,satan
0,tcp,http,SF,218,6776,normal
0,tcp,printer,RSTO,0,0,neptune
0,tcp,nntp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,7196,0,normal
0,udp,domain_u,SF,46,134,normal
0,tcp,ftp_data,SF,12,0,normal
0,udp,domain_u,SF,45,130,normal
0,udp,domain_u,SF,43,71,normal
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,http,SF,206,12642,normal
0,icmp,ecr_i,SF,1032,0,smurf
9908,tcp,IRC,RSTR,2634,8611,normal
357,tcp,telnet,SF,334,10686,normal
0,tcp,ftp_data,SF,4539,0,normal
0,tcp,http,SF,320,520,normal
0,icmp,eco_i,SF,30,0,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,281,759,normal
0,tcp,http,SF,345,3938,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,223,408,normal
0,tcp,time,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,204,260,normal
0,tcp,ctf,S0,0,0,neptune
1051,tcp,other,RSTR,1,0,portsweep
0,tcp,echo,S0,0,0,neptune
0,tcp,sunrpc,S0,0,0,neptune
799,tcp,telnet,RSTR,676,23920,normal
0,tcp,http,SF,209,3556,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,229,934,normal
0,tcp,gopher,S0,0,0,neptune
0,udp,other,SF,516,4,normal
0,tcp,http,SF,344,1247,normal
0,tcp,imap4,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,277,1224,normal
0,tcp,http,SF,325,3941,normal
0,tcp,private,S0,0,0,neptune
1,tcp,smtp,SF,1277,328,normal
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,auth,S0,0,0,neptune
0,tcp,http,SF,219,183,normal
0,tcp,daytime,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,41,71,normal
0,tcp,private,S0,0,0,neptune
0,tcp,time,RSTR,0,0,portsweep
0,tcp,http,SF,326,420,normal
0,tcp,auth,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,REJ,0,0,satan
0,tcp,ftp_data,SF,334,0,warezclient
0,icmp,eco_i,SF,8,0,ipsweep
1,tcp,private,RSTOS0,0,0,portsweep
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,229,301,normal
0,tcp,http,SF,205,6622,normal
0,tcp,discard,S0,0,0,neptune
0,tcp,http,SF,319,583,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,http,SF,304,1380,normal
0,tcp,finger,SF,9,317,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,356,1137,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,44,73,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,299,12471,normal
35682,tcp,telnet,RSTOS0,381709090,0,portsweep
0,tcp,smtp,SF,6,123,satan
4,tcp,telnet,RSTO,0,15,normal
0,tcp,time,RSTO,0,0,neptune
0,tcp,klogin,S0,0,0,neptune
0,tcp,http,SF,366,4084,normal
0,tcp,http,REJ,0,0,normal
0,tcp,hostnames,S0,0,0,neptune
3,tcp,ftp_data,SF,2194619,0,normal
15435,udp,other,SF,145,105,normal
2414,udp,other,SF,146,105,normal
0,tcp,private,REJ,0,0,neptune
0,udp,domain_u,SF,45,45,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,236,357,normal
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,258,11380,normal
10,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,188,13450,normal
0,tcp,http,S0,0,0,neptune
0,tcp,ftp,SF,1195,2449,warezclient
0,tcp,smtp,SF,992,329,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,http,SF,310,255,normal
6,tcp,smtp,SF,2597,331,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,251,1981,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,ftp_data,SF,748,0,normal
0,tcp,http,SF,158,38643,normal
0,tcp,hostnames,S0,0,0,neptune
0,tcp,klogin,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,discard,S0,0,0,neptune
0,tcp,http,SF,229,682,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,ftp_data,SF,10044,0,normal
0,tcp,smtp,SF,123,234,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,276,108545,normal
0,tcp,private,REJ,0,0,ipsweep
0,tcp,http,SF,319,4143,normal
0,tcp,http,SF,280,16574,normal
0,tcp,courier,S0,0,0,neptune
0,udp,domain_u,SF,42,42,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,smtp,SF,2838,325,normal
0,tcp,http,SF,463,12604,normal
0,tcp,private,S0,0,0,neptune
0,tcp,imap4,S0,0,0,neptune
0,udp,domain_u,SF,45,134,normal
0,icmp,eco_i,SF,8,0,ipsweep
1,tcp,time,SF,0,4,normal
0,tcp,gopher,REJ,0,0,neptune
0,udp,private,SF,28,0,teardrop
0,tcp,other,REJ,0,0,satan
0,tcp,http,SF,294,3808,normal
8486,udp,other,SF,146,105,normal
0,udp,domain_u,SF,31,91,normal
0,udp,domain_u,SF,29,29,normal
0,tcp,time,S0,0,0,neptune
0,tcp,smtp,SF,1131,326,normal
0,tcp,http,SF,217,2887,normal
0,tcp,smtp,SF,1329,330,normal
0,udp,domain_u,SF,44,145,normal
0,tcp,imap4,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,224,6874,normal
0,tcp,http,SF,290,1704,normal
0,tcp,http,RSTO,242,16819,normal
0,tcp,http,SF,197,7204,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,318,9696,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,234,2659,normal
0,icmp,ecr_i,SF,1032,0,smurf
1,tcp,smtp,SF,1492,336,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,smtp,S0,0,0,normal
0,tcp,http,SF,303,6833,normal
0,tcp,http,SF,262,3819,normal
0,tcp,telnet,RSTO,0,0,neptune
0,tcp,ftp_data,SF,334,0,warezclient
0,tcp,http,SF,258,12037,normal
0,udp,private,SF,215,0,nmap
0,tcp,http,SF,246,1600,normal
0,tcp,http,SF,312,3222,normal
0,tcp,ftp_data,SF,201,0,normal
0,tcp,http,SF,222,2446,normal
0,tcp,http,SF,290,2107,normal
0,tcp,ftp_data,SF,11376,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,306,3222,normal
0,tcp,http,SF,308,608,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,199,749,normal
0,tcp,uucp,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
37815,tcp,private,RSTR,1,0,portsweep
0,tcp,iso_tsap,S0,0,0,neptune
0,icmp,tim_i,SF,564,0,pod
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,280,9544,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,186,15495,normal
0,tcp,link,S0,0,0,neptune
0,tcp,discard,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,name,S0,0,0,neptune
0,udp,domain_u,SF,44,73,normal
0,tcp,http,SF,197,380,normal
0,tcp,private,S0,0,0,neptune
0,tcp,exec,S0,0,0,neptune
0,tcp,private,RSTR,0,0,portsweep
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,REJ,0,0,neptune
0,udp,private,SF,28,0,teardrop
0,tcp,domain,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,finger,S0,0,0,neptune
0,tcp,auth,SF,14,41,normal
0,tcp,whois,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,nmap
0,tcp,private,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,icmp,urp_i,SF,181,0,normal
1,udp,private,SF,105,147,normal
0,udp,private,SF,1,0,satan
0,tcp,http,SF,289,2488,normal
0,udp,domain_u,SF,45,45,normal
0,icmp,ecr_i,SF,1032,0,smurf
9114,tcp,IRC,RSTR,1121,7999,normal
0,tcp,http,SF,235,512,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,299,1129,normal
0,tcp,bgp,REJ,0,0,neptune
0,tcp,ftp,S0,0,0,neptune
0,tcp,pop_3,S0,0,0,neptune
0,icmp,ecr_i,SF,520,0,smurf
10,tcp,smtp,SF,664,333,normal
3,tcp,smtp,SF,1770,328,normal
0,udp,domain_u,SF,42,42,normal
0,tcp,http,SF,276,2924,normal
0,tcp,remote_job,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,299,1380,normal
0,tcp,smtp,RSTO,0,0,normal
0,tcp,http,SF,296,943,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,http,SF,224,8621,normal
10,tcp,smtp,SF,2376,329,normal
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,http,SF,210,566,normal
0,tcp,http,SF,327,1695,normal
0,tcp,private,S0,0,0,neptune
0,tcp,echo,S0,0,0,neptune
0,tcp,private,REJ,0,0,satan
0,tcp,http,SF,306,1319,normal
1,tcp,smtp,SF,1211,282,normal
0,udp,domain_u,SF,44,44,normal
0,tcp,private,REJ,0,0,portsweep
0,udp,domain_u,SF,43,128,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,229,8015,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,307,321,normal
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,228,24786,normal
0,tcp,private,S0,0,0,neptune
0,tcp,efs,S0,0,0,neptune
0,tcp,http,SF,211,321,normal
59,tcp,http,SF,259,275,normal
0,udp,domain_u,SF,31,47,normal
0,tcp,telnet,S0,0,0,neptune
0,udp,private,SF,1,0,satan
0,tcp,http,SF,538,6471,normal
0,tcp,http,REJ,0,0,neptune
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,ftp_data,SF,748,0,normal
0,tcp,http,S0,0,0,neptune
0,tcp,private,SH,0,0,nmap
0,udp,domain_u,SF,43,136,normal
0,tcp,http,SF,283,337,normal
0,tcp,http,SF,341,786,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,udp,domain_u,SF,42,42,normal
0,tcp,private,S0,0,0,neptune
41802,tcp,private,RSTR,1,0,portsweep
0,tcp,private,REJ,0,0,neptune
0,tcp,ftp_data,SF,10389,0,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,45,45,normal
0,tcp,ftp_data,SF,74,0,normal
0,udp,domain_u,SF,43,68,normal
2,tcp,smtp,SF,1243,366,normal
0,tcp,http,SF,318,495,normal
2,tcp,ftp_data,SF,2194619,0,normal
0,tcp,netstat,S0,0,0,neptune
0,udp,domain_u,SF,78,44,normal
0,udp,domain_u,SF,43,116,normal
0,tcp,smtp,SF,1637,338,normal
0,tcp,http,SF,213,900,normal
0,tcp,private,S0,0,0,neptune
1,tcp,smtp,SF,1232,333,normal
0,tcp,http,SF,266,499,normal
0,tcp,http,SF,285,2531,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,286,1425,normal
0,udp,domain_u,SF,30,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,223,3327,normal
0,tcp,http,SF,200,1061,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,ftp_data,S0,0,0,neptune
0,icmp,ecr_i,SF,1480,0,pod
0,udp,domain_u,SF,45,140,normal
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,28,0,teardrop
0,tcp,http,SF,204,313,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,http,SF,297,753,normal
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,uucp,RSTO,0,0,neptune
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,http,SF,300,311,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,http,REJ,0,0,normal
0,tcp,ftp_data,SF,30,0,warezclient
0,tcp,nnsp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,nmap
2,tcp,private,RSTR,0,0,portsweep
0,udp,private,SF,105,146,normal
0,udp,other,SF,1,0,satan
0,tcp,http,SF,244,263,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,SF,771,374,normal
0,udp,private,SF,105,147,normal
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,http,SF,254,5918,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,330,13508,normal
0,tcp,exec,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
4468,tcp,telnet,SF,166,23376,normal
0,tcp,http,SF,322,1408,normal
0,udp,private,SF,28,0,teardrop
0,icmp,ecr_i,SF,30,0,normal
0,udp,domain_u,SF,45,130,normal
0,tcp,Z39_50,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,215,0,nmap
0,tcp,http,SF,298,3571,normal
0,tcp,pop_3,RSTO,0,0,neptune
0,tcp,http,SF,252,273544,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,4539,0,normal
0,tcp,http,SF,197,18881,normal
0,tcp,private,S0,0,0,neptune
0,tcp,imap4,REJ,0,0,neptune
0,tcp,http,SF,259,1541,normal
0,tcp,smtp,SF,1193,333,normal
0,udp,domain_u,SF,46,117,normal
1,tcp,smtp,SF,1016,332,normal
0,tcp,other,REJ,0,0,satan
0,tcp,http,SF,237,5250,normal
0,tcp,nnsp,S0,0,0,neptune
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,219,6721,normal
0,tcp,ctf,S0,0,0,neptune
0,tcp,echo,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,uucp,RSTO,0,0,neptune
0,udp,domain_u,SF,45,72,normal
0,tcp,private,S0,0,0,neptune
0,tcp,nnsp,S0,0,0,neptune
0,udp,domain_u,SF,43,107,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,http,SF,276,71903,normal
0,udp,other,SF,147,0,normal
0,tcp,http,SF,172,15119,normal
0,udp,domain_u,SF,42,42,normal
0,tcp,http,SF,237,3891,normal
0,tcp,http,SF,200,267,normal
0,tcp,http,SF,360,1738,normal
0,tcp,http,SF,347,807,normal
0,tcp,http,SF,231,1225,normal
0,tcp,http,SF,224,4114,normal
0,tcp,domain,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,201,2435,normal
0,udp,domain_u,SF,43,71,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,netbios_ns,S0,0,0,neptune
0,tcp,http,SF,226,3709,normal
27,tcp,ftp,SF,704,2070,normal
0,tcp,http,SF,186,14609,normal
0,tcp,pm_dump,SF,44,672,satan
0,icmp,eco_i,SF,8,0,nmap
0,tcp,uucp_path,REJ,0,0,neptune
0,tcp,iso_tsap,S0,0,0,neptune
0,icmp,eco_i,SF,30,0,normal
0,tcp,link,REJ,0,0,ipsweep
0,tcp,private,REJ,0,0,neptune
2,tcp,ftp,SF,1231,2451,warezclient
0,tcp,http,SF,285,263,normal
0,tcp,efs,S0,0,0,neptune
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,nnsp,S0,0,0,neptune
0,tcp,http,SF,272,4841,normal
0,tcp,http,SF,201,1148,normal
0,tcp,http,SF,286,1476,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,370,274,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,finger,SF,8,0,normal
0,udp,domain_u,SF,43,73,normal
0,udp,private,SF,1,0,satan
0,tcp,smtp,SF,888,328,normal
0,tcp,http,SF,268,656,normal
0,tcp,name,S0,0,0,neptune
0,udp,domain_u,SF,46,77,normal
0,tcp,ftp_data,SF,383,0,normal
